Genotype,Trait,Year,Location,Rep,Population,Phenotype,Heritability_Source
GEN_043,brix,2022,Citra_FL,3,North,10.392054973042455,Ferrão et al. 2021
GEN_044,brix,2022,Citra_FL,3,North,8.821259047005865,Ferrão et al. 2021
GEN_045,brix,2022,Citra_FL,3,North,11.699949835360751,Ferrão et al. 2021
GEN_046,brix,2022,Citra_FL,3,North,11.201022523926438,Ferrão et al. 2021
GEN_047,brix,2022,Citra_FL,3,South,10.762505905977617,Ferrão et al. 2021
GEN_048,brix,2022,Citra_FL,3,North,10.328196711430591,Ferrão et al. 2021
GEN_049,brix,2022,Citra_FL,3,North,14.108758897563382,Ferrão et al. 2021
GEN_050,brix,2022,Citra_FL,3,South,10.745257915844814,Ferrão et al. 2021
GEN_051,brix,2022,Citra_FL,3,South,9.740813655173964,Ferrão et al. 2021
GEN_052,brix,2022,Citra_FL,3,North,9.712316056885607,Ferrão et al. 2021
GEN_053,brix,2022,Citra_FL,3,South,12.884505604366103,Ferrão et al. 2021
GEN_054,brix,2022,Citra_FL,3,North,13.907318982524123,Ferrão et al. 2021
GEN_055,brix,2022,Citra_FL,3,North,10.45090071612261,Ferrão et al. 2021
GEN_056,brix,2022,Citra_FL,3,South,7.773408736871445,Ferrão et al. 2021
GEN_057,brix,2022,Citra_FL,3,South,13.394698858552907,Ferrão et al. 2021
GEN_058,brix,2022,Citra_FL,3,North,11.812789870171244,Ferrão et al. 2021
GEN_059,brix,2022,Citra_FL,3,South,12.020697551654711,Ferrão et al. 2021
GEN_060,brix,2022,Citra_FL,3,North,10.778853959876777,Ferrão et al. 2021
GEN_061,brix,2022,Citra_FL,3,North,13.703280931247399,Ferrão et al. 2021
GEN_062,brix,2022,Citra_FL,3,South,13.59843908708215,Ferrão et al. 2021
GEN_063,brix,2022,Citra_FL,3,South,12.066353642380578,Ferrão et al. 2021
GEN_064,brix,2022,Citra_FL,3,North,10.158340541456937,Ferrão et al. 2021
GEN_065,brix,2022,Citra_FL,3,North,10.19114452729098,Ferrão et al. 2021
GEN_066,brix,2022,Citra_FL,3,North,13.407425682321929,Ferrão et al. 2021
GEN_067,brix,2022,Citra_FL,3,North,12.388441969053227,Ferrão et al. 2021
GEN_068,brix,2022,Citra_FL,3,North,10.570394585192938,Ferrão et al. 2021
GEN_069,brix,2022,Citra_FL,3,South,11.508002947262927,Ferrão et al. 2021
GEN_070,brix,2022,Citra_FL,3,North,12.873596131064323,Ferrão et al. 2021
GEN_071,brix,2022,Citra_FL,3,North,12.562461500171086,Ferrão et al. 2021
GEN_072,brix,2022,Citra_FL,3,North,12.324171222565802,Ferrão et al. 2021
GEN_073,brix,2022,Citra_FL,3,North,8.502230499100161,Ferrão et al. 2021
GEN_074,brix,2022,Citra_FL,3,North,15.609589748677903,Ferrão et al. 2021
GEN_075,brix,2022,Citra_FL,3,North,13.11317507451089,Ferrão et al. 2021
GEN_076,brix,2022,Citra_FL,3,North,12.485428434685419,Ferrão et al. 2021
GEN_077,brix,2022,Citra_FL,3,South,11.276797273432944,Ferrão et al. 2021
GEN_078,brix,2022,Citra_FL,3,South,11.05652116714068,Ferrão et al. 2021
GEN_079,brix,2022,Citra_FL,3,North,11.763462516600661,Ferrão et al. 2021
GEN_080,brix,2022,Citra_FL,3,South,7.351191255337075,Ferrão et al. 2021
GEN_081,brix,2022,Citra_FL,3,South,11.914945423999722,Ferrão et al. 2021
GEN_082,brix,2022,Citra_FL,3,North,12.084369354667924,Ferrão et al. 2021
GEN_083,brix,2022,Citra_FL,3,North,11.117920410664098,Ferrão et al. 2021
GEN_084,brix,2022,Citra_FL,3,North,15.485184220198361,Ferrão et al. 2021
GEN_085,brix,2022,Citra_FL,3,South,9.775687692519545,Ferrão et al. 2021
GEN_086,brix,2022,Citra_FL,3,South,10.370192974576005,Ferrão et al. 2021
GEN_087,brix,2022,Citra_FL,3,North,15.016810411722698,Ferrão et al. 2021
GEN_088,brix,2022,Citra_FL,3,South,12.933771404153223,Ferrão et al. 2021
GEN_089,brix,2022,Citra_FL,3,North,13.626403425407025,Ferrão et al. 2021
GEN_090,brix,2022,Citra_FL,3,South,13.31455663485809,Ferrão et al. 2021
GEN_091,brix,2022,Citra_FL,3,South,9.887820703914642,Ferrão et al. 2021
GEN_092,brix,2022,Citra_FL,3,South,13.545354592516237,Ferrão et al. 2021
GEN_093,brix,2022,Citra_FL,3,South,6.908821259195946,Ferrão et al. 2021
GEN_094,brix,2022,Citra_FL,3,North,13.253149347763888,Ferrão et al. 2021
GEN_095,brix,2022,Citra_FL,3,North,10.08874634042993,Ferrão et al. 2021
GEN_096,brix,2022,Citra_FL,3,North,12.76474484839665,Ferrão et al. 2021
GEN_097,brix,2022,Citra_FL,3,South,11.148353801631064,Ferrão et al. 2021
GEN_098,brix,2022,Citra_FL,3,South,10.985598673742782,Ferrão et al. 2021
GEN_099,brix,2022,Citra_FL,3,North,11.453777021185187,Ferrão et al. 2021
GEN_100,brix,2022,Citra_FL,3,North,11.666592338942024,Ferrão et al. 2021
GEN_001,brix,2022,Mills_River_NC,1,North,8.100164132742115,Ferrão et al. 2021
GEN_002,brix,2022,Mills_River_NC,1,North,12.961893627927793,Ferrão et al. 2021
GEN_003,brix,2022,Mills_River_NC,1,South,11.433276858660363,Ferrão et al. 2021
GEN_004,brix,2022,Mills_River_NC,1,South,10.856127965885861,Ferrão et al. 2021
GEN_005,brix,2022,Mills_River_NC,1,South,11.232266534030117,Ferrão et al. 2021
GEN_006,brix,2022,Mills_River_NC,1,North,12.175597222068772,Ferrão et al. 2021
GEN_007,brix,2022,Mills_River_NC,1,North,13.737956088258112,Ferrão et al. 2021
GEN_008,brix,2022,Mills_River_NC,1,South,13.341555358714263,Ferrão et al. 2021
GEN_009,brix,2022,Mills_River_NC,1,South,10.090793638460909,Ferrão et al. 2021
GEN_010,brix,2022,Mills_River_NC,1,South,12.54349741684948,Ferrão et al. 2021
GEN_011,brix,2022,Mills_River_NC,1,South,13.044010080272429,Ferrão et al. 2021
GEN_012,brix,2022,Mills_River_NC,1,North,9.217171810050363,Ferrão et al. 2021
GEN_013,brix,2022,Mills_River_NC,1,South,9.846969857305307,Ferrão et al. 2021
GEN_014,brix,2022,Mills_River_NC,1,North,10.639243212905955,Ferrão et al. 2021
GEN_015,brix,2022,Mills_River_NC,1,South,14.442353043557755,Ferrão et al. 2021
GEN_016,brix,2022,Mills_River_NC,1,North,14.58297956277084,Ferrão et al. 2021
GEN_017,brix,2022,Mills_River_NC,1,North,14.479551698625249,Ferrão et al. 2021
GEN_018,brix,2022,Mills_River_NC,1,South,11.811210733986028,Ferrão et al. 2021
GEN_019,brix,2022,Mills_River_NC,1,North,9.321686922016015,Ferrão et al. 2021
GEN_020,brix,2022,Mills_River_NC,1,North,9.797482775782377,Ferrão et al. 2021
GEN_021,brix,2022,Mills_River_NC,1,North,14.192613035232178,Ferrão et al. 2021
GEN_022,brix,2022,Mills_River_NC,1,South,11.375291831456353,Ferrão et al. 2021
GEN_023,brix,2022,Mills_River_NC,1,North,15.547098956982554,Ferrão et al. 2021
GEN_024,brix,2022,Mills_River_NC,1,South,10.975099207959332,Ferrão et al. 2021
GEN_025,brix,2022,Mills_River_NC,1,North,11.186171589919919,Ferrão et al. 2021
GEN_026,brix,2022,Mills_River_NC,1,South,9.96105025377559,Ferrão et al. 2021
GEN_027,brix,2022,Mills_River_NC,1,North,10.648025482091521,Ferrão et al. 2021
GEN_028,brix,2022,Mills_River_NC,1,North,12.438809040771773,Ferrão et al. 2021
GEN_029,brix,2022,Mills_River_NC,1,North,12.937277556663682,Ferrão et al. 2021
GEN_030,brix,2022,Mills_River_NC,1,South,13.603543666013369,Ferrão et al. 2021
GEN_031,brix,2022,Mills_River_NC,1,North,13.373827029992857,Ferrão et al. 2021
GEN_032,brix,2022,Mills_River_NC,1,North,11.017181966206762,Ferrão et al. 2021
GEN_033,brix,2022,Mills_River_NC,1,South,8.546939011511805,Ferrão et al. 2021
GEN_034,brix,2022,Mills_River_NC,1,North,9.055874133091056,Ferrão et al. 2021
GEN_035,brix,2022,Mills_River_NC,1,South,14.027664332086554,Ferrão et al. 2021
GEN_036,brix,2022,Mills_River_NC,1,North,9.386054536942458,Ferrão et al. 2021
GEN_037,brix,2022,Mills_River_NC,1,North,13.106101414911395,Ferrão et al. 2021
GEN_038,brix,2022,Mills_River_NC,1,South,11.849870074598847,Ferrão et al. 2021
GEN_039,brix,2022,Mills_River_NC,1,North,9.767146903720585,Ferrão et al. 2021
GEN_040,brix,2022,Mills_River_NC,1,North,12.050915291150716,Ferrão et al. 2021
GEN_041,brix,2022,Mills_River_NC,1,North,11.642037811709102,Ferrão et al. 2021
GEN_042,brix,2022,Mills_River_NC,1,South,10.319553392812871,Ferrão et al. 2021
GEN_043,brix,2022,Mills_River_NC,1,North,12.299581223333593,Ferrão et al. 2021
GEN_044,brix,2022,Mills_River_NC,1,North,10.206223789092592,Ferrão et al. 2021
GEN_045,brix,2022,Mills_River_NC,1,North,13.175094661191377,Ferrão et al. 2021
GEN_046,brix,2022,Mills_River_NC,1,North,10.742640956623385,Ferrão et al. 2021
GEN_047,brix,2022,Mills_River_NC,1,South,12.151457462326604,Ferrão et al. 2021
GEN_048,brix,2022,Mills_River_NC,1,North,9.542062631314634,Ferrão et al. 2021
GEN_049,brix,2022,Mills_River_NC,1,North,13.07303191373606,Ferrão et al. 2021
GEN_050,brix,2022,Mills_River_NC,1,South,12.32186847749067,Ferrão et al. 2021
GEN_051,brix,2022,Mills_River_NC,1,South,10.483961949616505,Ferrão et al. 2021
GEN_052,brix,2022,Mills_River_NC,1,North,10.745057237334347,Ferrão et al. 2021
GEN_053,brix,2022,Mills_River_NC,1,South,13.801753144740141,Ferrão et al. 2021
GEN_054,brix,2022,Mills_River_NC,1,North,14.600122017078466,Ferrão et al. 2021
GEN_055,brix,2022,Mills_River_NC,1,North,10.519380996624548,Ferrão et al. 2021
GEN_056,brix,2022,Mills_River_NC,1,South,8.665498932194305,Ferrão et al. 2021
GEN_057,brix,2022,Mills_River_NC,1,South,13.373201517199028,Ferrão et al. 2021
GEN_058,brix,2022,Mills_River_NC,1,North,11.156398958379285,Ferrão et al. 2021
GEN_059,brix,2022,Mills_River_NC,1,South,11.375722737088706,Ferrão et al. 2021
GEN_060,brix,2022,Mills_River_NC,1,North,12.090830820811078,Ferrão et al. 2021
GEN_061,brix,2022,Mills_River_NC,1,North,12.721096454823968,Ferrão et al. 2021
GEN_062,brix,2022,Mills_River_NC,1,South,14.54491748525692,Ferrão et al. 2021
GEN_063,brix,2022,Mills_River_NC,1,South,11.60663542660273,Ferrão et al. 2021
GEN_064,brix,2022,Mills_River_NC,1,North,9.737646719294139,Ferrão et al. 2021
GEN_065,brix,2022,Mills_River_NC,1,North,9.536558400322091,Ferrão et al. 2021
GEN_066,brix,2022,Mills_River_NC,1,North,10.073692373415067,Ferrão et al. 2021
GEN_067,brix,2022,Mills_River_NC,1,North,11.376658815723252,Ferrão et al. 2021
GEN_068,brix,2022,Mills_River_NC,1,North,11.905009132539067,Ferrão et al. 2021
GEN_069,brix,2022,Mills_River_NC,1,South,12.078685652504188,Ferrão et al. 2021
GEN_070,brix,2022,Mills_River_NC,1,North,13.193407225777252,Ferrão et al. 2021
GEN_071,brix,2022,Mills_River_NC,1,North,12.316192298606667,Ferrão et al. 2021
GEN_072,brix,2022,Mills_River_NC,1,North,12.917505589887861,Ferrão et al. 2021
GEN_073,brix,2022,Mills_River_NC,1,North,9.824841225996993,Ferrão et al. 2021
GEN_074,brix,2022,Mills_River_NC,1,North,15.345841402713262,Ferrão et al. 2021
GEN_075,brix,2022,Mills_River_NC,1,North,12.793881211969678,Ferrão et al. 2021
GEN_076,brix,2022,Mills_River_NC,1,North,11.905080103079234,Ferrão et al. 2021
GEN_077,brix,2022,Mills_River_NC,1,South,11.439340528919706,Ferrão et al. 2021
GEN_078,brix,2022,Mills_River_NC,1,South,12.641146810673595,Ferrão et al. 2021
GEN_079,brix,2022,Mills_River_NC,1,North,10.392193843681023,Ferrão et al. 2021
GEN_080,brix,2022,Mills_River_NC,1,South,11.070623492284934,Ferrão et al. 2021
GEN_081,brix,2022,Mills_River_NC,1,South,12.844885714922277,Ferrão et al. 2021
GEN_082,brix,2022,Mills_River_NC,1,North,13.456991952529936,Ferrão et al. 2021
GEN_083,brix,2022,Mills_River_NC,1,North,13.583853757763622,Ferrão et al. 2021
GEN_084,brix,2022,Mills_River_NC,1,North,13.61476215144956,Ferrão et al. 2021
GEN_085,brix,2022,Mills_River_NC,1,South,11.348575571758415,Ferrão et al. 2021
GEN_086,brix,2022,Mills_River_NC,1,South,8.611778111619035,Ferrão et al. 2021
GEN_087,brix,2022,Mills_River_NC,1,North,13.731891963065454,Ferrão et al. 2021
GEN_088,brix,2022,Mills_River_NC,1,South,13.554127305586155,Ferrão et al. 2021
GEN_089,brix,2022,Mills_River_NC,1,North,11.510861801619562,Ferrão et al. 2021
GEN_090,brix,2022,Mills_River_NC,1,South,13.072792542872701,Ferrão et al. 2021
GEN_091,brix,2022,Mills_River_NC,1,South,9.911309752324213,Ferrão et al. 2021
GEN_092,brix,2022,Mills_River_NC,1,South,12.60491933400389,Ferrão et al. 2021
GEN_093,brix,2022,Mills_River_NC,1,South,11.207992200323194,Ferrão et al. 2021
GEN_094,brix,2022,Mills_River_NC,1,North,13.368713969280583,Ferrão et al. 2021
GEN_095,brix,2022,Mills_River_NC,1,North,12.164482729962542,Ferrão et al. 2021
GEN_096,brix,2022,Mills_River_NC,1,North,11.513923522014206,Ferrão et al. 2021
GEN_097,brix,2022,Mills_River_NC,1,South,9.015564084177683,Ferrão et al. 2021
GEN_098,brix,2022,Mills_River_NC,1,South,11.034404882396894,Ferrão et al. 2021
GEN_099,brix,2022,Mills_River_NC,1,North,13.454279910881839,Ferrão et al. 2021
GEN_100,brix,2022,Mills_River_NC,1,North,13.55830743139675,Ferrão et al. 2021
GEN_001,brix,2022,Mills_River_NC,2,North,7.560487664896167,Ferrão et al. 2021
GEN_002,brix,2022,Mills_River_NC,2,North,12.173362684533537,Ferrão et al. 2021
GEN_003,brix,2022,Mills_River_NC,2,South,15.406131816128747,Ferrão et al. 2021
GEN_004,brix,2022,Mills_River_NC,2,South,11.353476990646652,Ferrão et al. 2021
GEN_005,brix,2022,Mills_River_NC,2,South,13.473495614337667,Ferrão et al. 2021
GEN_006,brix,2022,Mills_River_NC,2,North,13.42680410832465,Ferrão et al. 2021
GEN_007,brix,2022,Mills_River_NC,2,North,10.44121245602605,Ferrão et al. 2021
GEN_008,brix,2022,Mills_River_NC,2,South,12.200818015477267,Ferrão et al. 2021
GEN_009,brix,2022,Mills_River_NC,2,South,9.379813188393658,Ferrão et al. 2021
GEN_010,brix,2022,Mills_River_NC,2,South,12.521293633381896,Ferrão et al. 2021
GEN_011,brix,2022,Mills_River_NC,2,South,12.793299444972057,Ferrão et al. 2021
GEN_012,brix,2022,Mills_River_NC,2,North,8.691308739552209,Ferrão et al. 2021
GEN_013,brix,2022,Mills_River_NC,2,South,9.590378996814003,Ferrão et al. 2021
GEN_014,brix,2022,Mills_River_NC,2,North,9.909351180295019,Ferrão et al. 2021
GEN_015,brix,2022,Mills_River_NC,2,South,12.831579342299051,Ferrão et al. 2021
GEN_016,brix,2022,Mills_River_NC,2,North,14.069062685919775,Ferrão et al. 2021
GEN_017,brix,2022,Mills_River_NC,2,North,12.839240075716022,Ferrão et al. 2021
GEN_018,brix,2022,Mills_River_NC,2,South,11.057104960623677,Ferrão et al. 2021
GEN_019,brix,2022,Mills_River_NC,2,North,10.790626259529423,Ferrão et al. 2021
GEN_020,brix,2022,Mills_River_NC,2,North,9.870379935846756,Ferrão et al. 2021
GEN_021,brix,2022,Mills_River_NC,2,North,13.922300741689648,Ferrão et al. 2021
GEN_022,brix,2022,Mills_River_NC,2,South,8.938358976291243,Ferrão et al. 2021
GEN_023,brix,2022,Mills_River_NC,2,North,16.61630836644024,Ferrão et al. 2021
GEN_024,brix,2022,Mills_River_NC,2,South,12.182310544458376,Ferrão et al. 2021
GEN_025,brix,2022,Mills_River_NC,2,North,12.148309060293771,Ferrão et al. 2021
GEN_026,brix,2022,Mills_River_NC,2,South,11.252757605595884,Ferrão et al. 2021
GEN_027,brix,2022,Mills_River_NC,2,North,11.174226006172018,Ferrão et al. 2021
GEN_028,brix,2022,Mills_River_NC,2,North,14.59296430856437,Ferrão et al. 2021
GEN_029,brix,2022,Mills_River_NC,2,North,15.322412140350156,Ferrão et al. 2021
GEN_030,brix,2022,Mills_River_NC,2,South,12.211432320309687,Ferrão et al. 2021
GEN_031,brix,2022,Mills_River_NC,2,North,12.271168921286598,Ferrão et al. 2021
GEN_032,brix,2022,Mills_River_NC,2,North,13.03797197767917,Ferrão et al. 2021
GEN_033,brix,2022,Mills_River_NC,2,South,9.83514425370338,Ferrão et al. 2021
GEN_034,brix,2022,Mills_River_NC,2,North,13.404547963744044,Ferrão et al. 2021
GEN_035,brix,2022,Mills_River_NC,2,South,13.042289826186428,Ferrão et al. 2021
GEN_036,brix,2022,Mills_River_NC,2,North,8.090501926300867,Ferrão et al. 2021
GEN_037,brix,2022,Mills_River_NC,2,North,14.751503067801943,Ferrão et al. 2021
GEN_038,brix,2022,Mills_River_NC,2,South,12.199610612881592,Ferrão et al. 2021
GEN_039,brix,2022,Mills_River_NC,2,North,10.515371278484716,Ferrão et al. 2021
GEN_040,brix,2022,Mills_River_NC,2,North,11.805662752266318,Ferrão et al. 2021
GEN_041,brix,2022,Mills_River_NC,2,North,10.626819794368084,Ferrão et al. 2021
GEN_042,brix,2022,Mills_River_NC,2,South,11.874906601912656,Ferrão et al. 2021
GEN_043,brix,2022,Mills_River_NC,2,North,11.456903668845431,Ferrão et al. 2021
GEN_044,brix,2022,Mills_River_NC,2,North,8.50714412315544,Ferrão et al. 2021
GEN_045,brix,2022,Mills_River_NC,2,North,12.11570938212776,Ferrão et al. 2021
GEN_046,brix,2022,Mills_River_NC,2,North,12.018587342387809,Ferrão et al. 2021
GEN_047,brix,2022,Mills_River_NC,2,South,11.473864487449548,Ferrão et al. 2021
GEN_048,brix,2022,Mills_River_NC,2,North,11.336577464209704,Ferrão et al. 2021
GEN_049,brix,2022,Mills_River_NC,2,North,13.517568273299544,Ferrão et al. 2021
GEN_050,brix,2022,Mills_River_NC,2,South,13.071946543389432,Ferrão et al. 2021
GEN_051,brix,2022,Mills_River_NC,2,South,13.496641109436082,Ferrão et al. 2021
GEN_052,brix,2022,Mills_River_NC,2,North,9.431747691745851,Ferrão et al. 2021
GEN_053,brix,2022,Mills_River_NC,2,South,13.53670535651868,Ferrão et al. 2021
GEN_054,brix,2022,Mills_River_NC,2,North,14.814515556577037,Ferrão et al. 2021
GEN_055,brix,2022,Mills_River_NC,2,North,11.43291249519168,Ferrão et al. 2021
GEN_056,brix,2022,Mills_River_NC,2,South,12.634271337475658,Ferrão et al. 2021
GEN_057,brix,2022,Mills_River_NC,2,South,10.36546524333749,Ferrão et al. 2021
GEN_058,brix,2022,Mills_River_NC,2,North,11.043251328180286,Ferrão et al. 2021
GEN_059,brix,2022,Mills_River_NC,2,South,11.87455920705349,Ferrão et al. 2021
GEN_060,brix,2022,Mills_River_NC,2,North,12.46315456203247,Ferrão et al. 2021
GEN_061,brix,2022,Mills_River_NC,2,North,12.8918383512246,Ferrão et al. 2021
GEN_062,brix,2022,Mills_River_NC,2,South,14.594277901771585,Ferrão et al. 2021
GEN_063,brix,2022,Mills_River_NC,2,South,12.422202783256958,Ferrão et al. 2021
GEN_064,brix,2022,Mills_River_NC,2,North,11.010148962565246,Ferrão et al. 2021
GEN_065,brix,2022,Mills_River_NC,2,North,10.705706824726095,Ferrão et al. 2021
GEN_066,brix,2022,Mills_River_NC,2,North,12.084053102417558,Ferrão et al. 2021
GEN_067,brix,2022,Mills_River_NC,2,North,12.023707961997141,Ferrão et al. 2021
GEN_068,brix,2022,Mills_River_NC,2,North,8.556180947127332,Ferrão et al. 2021
GEN_069,brix,2022,Mills_River_NC,2,South,12.034631317296677,Ferrão et al. 2021
GEN_070,brix,2022,Mills_River_NC,2,North,11.568360976064106,Ferrão et al. 2021
GEN_071,brix,2022,Mills_River_NC,2,North,14.056151791419445,Ferrão et al. 2021
GEN_072,brix,2022,Mills_River_NC,2,North,13.509938230807151,Ferrão et al. 2021
GEN_073,brix,2022,Mills_River_NC,2,North,8.620141590668004,Ferrão et al. 2021
GEN_074,brix,2022,Mills_River_NC,2,North,15.570836747660241,Ferrão et al. 2021
GEN_075,brix,2022,Mills_River_NC,2,North,13.51844576810528,Ferrão et al. 2021
GEN_076,brix,2022,Mills_River_NC,2,North,12.689728424708306,Ferrão et al. 2021
GEN_077,brix,2022,Mills_River_NC,2,South,10.829912037066778,Ferrão et al. 2021
GEN_078,brix,2022,Mills_River_NC,2,South,12.42699356067384,Ferrão et al. 2021
GEN_079,brix,2022,Mills_River_NC,2,North,11.847618609319207,Ferrão et al. 2021
GEN_080,brix,2022,Mills_River_NC,2,South,11.53750184743901,Ferrão et al. 2021
GEN_081,brix,2022,Mills_River_NC,2,South,9.719423918051406,Ferrão et al. 2021
GEN_082,brix,2022,Mills_River_NC,2,North,12.185485776950511,Ferrão et al. 2021
GEN_083,brix,2022,Mills_River_NC,2,North,11.893584736866128,Ferrão et al. 2021
GEN_084,brix,2022,Mills_River_NC,2,North,16.472172098276676,Ferrão et al. 2021
GEN_085,brix,2022,Mills_River_NC,2,South,11.917689679933067,Ferrão et al. 2021
GEN_086,brix,2022,Mills_River_NC,2,South,10.430941831989424,Ferrão et al. 2021
GEN_087,brix,2022,Mills_River_NC,2,North,11.608004049455149,Ferrão et al. 2021
GEN_088,brix,2022,Mills_River_NC,2,South,12.505047151612862,Ferrão et al. 2021
GEN_089,brix,2022,Mills_River_NC,2,North,12.345255004808763,Ferrão et al. 2021
GEN_090,brix,2022,Mills_River_NC,2,South,10.164895514476196,Ferrão et al. 2021
GEN_091,brix,2022,Mills_River_NC,2,South,10.6851067033272,Ferrão et al. 2021
GEN_092,brix,2022,Mills_River_NC,2,South,10.304565649955812,Ferrão et al. 2021
GEN_093,brix,2022,Mills_River_NC,2,South,10.798579297779298,Ferrão et al. 2021
GEN_094,brix,2022,Mills_River_NC,2,North,14.011427145224294,Ferrão et al. 2021
GEN_095,brix,2022,Mills_River_NC,2,North,11.179273204156942,Ferrão et al. 2021
GEN_096,brix,2022,Mills_River_NC,2,North,11.289730597304416,Ferrão et al. 2021
GEN_097,brix,2022,Mills_River_NC,2,South,11.82884508348571,Ferrão et al. 2021
GEN_098,brix,2022,Mills_River_NC,2,South,10.107316559688849,Ferrão et al. 2021
GEN_099,brix,2022,Mills_River_NC,2,North,14.81971475647865,Ferrão et al. 2021
GEN_100,brix,2022,Mills_River_NC,2,North,13.56862098492,Ferrão et al. 2021
GEN_001,brix,2022,Mills_River_NC,3,North,9.285462936547233,Ferrão et al. 2021
GEN_002,brix,2022,Mills_River_NC,3,North,11.949881733093935,Ferrão et al. 2021
GEN_003,brix,2022,Mills_River_NC,3,South,14.15975495087734,Ferrão et al. 2021
GEN_004,brix,2022,Mills_River_NC,3,South,10.546779432380376,Ferrão et al. 2021
GEN_005,brix,2022,Mills_River_NC,3,South,13.940166072338247,Ferrão et al. 2021
GEN_006,brix,2022,Mills_River_NC,3,North,15.27620126784758,Ferrão et al. 2021
GEN_007,brix,2022,Mills_River_NC,3,North,8.459292631484153,Ferrão et al. 2021
GEN_008,brix,2022,Mills_River_NC,3,South,14.301049875096338,Ferrão et al. 2021
GEN_009,brix,2022,Mills_River_NC,3,South,8.60848400862673,Ferrão et al. 2021
GEN_010,brix,2022,Mills_River_NC,3,South,13.702184949641355,Ferrão et al. 2021
GEN_011,brix,2022,Mills_River_NC,3,South,13.689725747758649,Ferrão et al. 2021
GEN_012,brix,2022,Mills_River_NC,3,North,10.528952719257468,Ferrão et al. 2021
GEN_013,brix,2022,Mills_River_NC,3,South,10.79001107586337,Ferrão et al. 2021
